timestamp,center_latitude,center_longitude
2024-11-06T16:09:17.591673,37.7761432,-122.42049999999999
2024-11-06T16:09:19.603613,37.775981,-122.42046066666667
2024-11-06T16:09:21.629846,37.775836000000005,-122.42058075
2024-11-06T16:09:23.831944,37.775947800000004,-122.42060280000001
2024-11-06T16:09:25.859472,37.77599925,-122.42058474999999
2024-11-06T16:09:27.863951,37.776142500000006,-122.42065025
2024-11-06T16:09:29.866808,37.77605425,-122.42075875
2024-11-06T16:09:31.871258,37.77606525,-122.42084475
2024-11-06T16:09:33.876359,37.77604875,-122.42094924999999
2024-11-06T16:09:35.893712,37.77607675,-122.42100649999999
2024-11-06T16:09:37.914313,37.776032,-122.42102975
2024-11-06T16:09:39.988262,37.77607625,-122.42108275
2024-11-06T16:09:42.005003,37.77608125,-122.42102150000001
2024-11-06T16:09:44.017816,37.77610525,-122.42104275
2024-11-06T16:09:46.028529,37.776013,-122.42107150000001
2024-11-06T16:09:48.032202,37.775951500000005,-122.42096425
2024-11-06T16:09:50.037029,37.77597,-122.4209985
2024-11-06T16:09:52.041575,37.775961249999995,-122.42092425
2024-11-06T16:09:54.045232,37.776106,-122.4208725
2024-11-06T16:09:56.048969,37.77610675,-122.42074275
2024-11-06T16:09:58.062940,37.77605575,-122.420602
2024-11-06T16:10:00.075175,37.7760175,-122.42045775000001
2024-11-06T16:10:02.095781,37.77599825,-122.42035025000001
2024-11-06T16:10:04.109409,37.7759685,-122.420227
2024-11-06T16:10:06.117718,37.77597575,-122.42026325
2024-11-06T16:10:08.121560,37.77618150000001,-122.42036275
2024-11-06T16:10:10.126445,37.77616925,-122.420276
2024-11-06T16:10:12.131412,37.7759415,-122.42032175
2024-11-06T16:10:14.137448,37.7758365,-122.42030575
2024-11-06T16:10:16.173098,37.775857,-122.42034774999999
2024-11-06T16:10:18.189254,37.7760055,-122.42040675
2024-11-06T16:10:20.211426,37.7759375,-122.42034925
2024-11-06T16:10:22.231726,37.77606725,-122.420361
2024-11-06T16:10:24.376996,37.77596225,-122.42023525
2024-11-06T16:10:26.406297,37.775792749999994,-122.42027825
2024-11-06T16:10:28.410033,37.7757155,-122.42024924999998
2024-11-06T16:10:30.413481,37.775673499999996,-122.42023750000001
2024-11-06T16:10:32.417020,37.775828999999995,-122.42032525
2024-11-06T16:10:34.420742,37.775805250000005,-122.420451
2024-11-06T16:10:36.430086,37.775631,-122.4203845
2024-11-06T16:10:38.441418,37.775580999999995,-122.42020325
2024-11-06T16:10:40.679258,37.775594500000004,-122.42019
2024-11-06T16:10:42.726513,37.7754965,-122.420308
2024-11-06T16:10:44.753479,37.77536825,-122.4202995
2024-11-06T16:10:46.775980,37.77541175,-122.4201085
2024-11-06T16:10:48.780820,37.775545,-122.42010725
2024-11-06T16:10:50.785731,37.7756265,-122.42008050000001
2024-11-06T16:10:52.790892,37.77571625,-122.42022025
2024-11-06T16:10:54.809257,37.7757445,-122.42009299999998
2024-11-06T16:10:56.833276,37.77571275,-122.420245
2024-11-06T16:10:58.850227,37.77579225,-122.42040425
2024-11-06T16:11:00.874283,37.77567475,-122.42057675000001
2024-11-06T16:11:02.889086,37.775592,-122.42071025
2024-11-06T16:11:04.903108,37.775765,-122.4207125
2024-11-06T16:11:06.908050,37.7758255,-122.42078925
2024-11-06T16:11:08.913246,37.77589075,-122.42075825
2024-11-06T16:11:10.916922,37.77589425,-122.420762
2024-11-06T16:11:12.924747,37.77585475,-122.4208365
2024-11-06T16:11:14.930054,37.77609025,-122.42090174999998
2024-11-06T16:11:16.950476,37.776159,-122.420943
2024-11-06T16:11:18.963418,37.7762075,-122.42102750000001
2024-11-06T16:11:20.982065,37.7760945,-122.420989
2024-11-06T16:11:23.017526,37.77600125,-122.42089875
2024-11-06T16:11:25.057301,37.775955749999994,-122.42097000000001
2024-11-06T16:11:27.373332,37.7758126,-122.42111259999999
2024-11-06T16:11:29.408405,37.775731750000006,-122.42115575
2024-11-06T16:11:31.463627,37.775634499999995,-122.42110550000001
2024-11-06T16:11:33.466752,37.775579750000006,-122.421048
2024-11-06T16:11:35.469252,37.775744499999995,-122.42096425
2024-11-06T16:11:37.472720,37.77582175,-122.42079025
2024-11-06T16:11:39.477653,37.775708,-122.42094250000001
2024-11-06T16:11:41.488656,37.7756745,-122.420906
2024-11-06T16:11:43.502495,37.775649,-122.42094975
2024-11-06T16:11:45.516848,37.775628499999996,-122.42086975000001
2024-11-06T16:11:47.534012,37.775635,-122.42069375
2024-11-06T16:11:49.553077,37.775517,-122.42054300000001
2024-11-06T16:11:51.564382,37.775443249999995,-122.4204595
2024-11-06T16:11:53.567541,37.77555125000001,-122.42037025
2024-11-06T16:11:55.571903,37.775634,-122.42028350000001
2024-11-06T16:11:57.826410,37.775629,-122.42024875000001
2024-11-06T16:11:59.831581,37.775603,-122.42033649999999
2024-11-06T16:12:01.849619,37.775589,-122.42048899999999
2024-11-06T16:12:03.874444,37.77548525,-122.42045300000001
2024-11-06T16:12:05.885369,37.77540325,-122.42039925
2024-11-06T16:12:07.895591,37.775528249999994,-122.42040275000001
2024-11-06T16:12:09.910320,37.77557675,-122.4203375
2024-11-06T16:12:11.923967,37.7755695,-122.42022974999999
2024-11-06T16:12:13.927404,37.7754135,-122.4203165
2024-11-06T16:12:15.931661,37.77544575,-122.42028425000001
2024-11-06T16:12:17.935819,37.775497,-122.420141
2024-11-06T16:12:19.939697,37.77557875,-122.42011825
2024-11-06T16:12:21.957012,37.77557925,-122.4200335
2024-11-06T16:12:23.973595,37.77553,-122.419928
2024-11-06T16:12:26.017450,37.7754545,-122.41987900000001
2024-11-06T16:12:28.041930,37.7754585,-122.41986700000001
2024-11-06T16:12:30.131878,37.775309199999995,-122.4199004
2024-11-06T16:12:32.169481,37.77525475,-122.41994724999999
2024-11-06T16:12:34.294644,37.7753055,-122.419993
2024-11-06T16:12:36.305757,37.77526575,-122.42000875
2024-11-06T16:12:38.318478,37.775324,-122.42017675
2024-11-06T16:12:40.323038,37.775248000000005,-122.42022
2024-11-06T16:12:42.330016,37.77531725,-122.420104
2024-11-06T16:12:44.339999,37.775391,-122.42005524999999
2024-11-06T16:12:46.347422,37.77543675,-122.4201525
2024-11-06T16:12:48.360264,37.7754755,-122.4201305
2024-11-06T16:12:50.374603,37.77549925,-122.42002074999999
2024-11-06T16:12:52.405215,37.7753615,-122.420094
2024-11-06T16:12:54.419108,37.77519675,-122.42004874999999
2024-11-06T16:12:56.433756,37.77530425,-122.4200835
2024-11-06T16:12:58.457842,37.77532675,-122.42019174999999
2024-11-06T16:13:00.574575,37.775189250000004,-122.42021625
2024-11-06T16:13:02.592625,37.775194750000004,-122.42020199999999
2024-11-06T16:13:04.594990,37.77522075,-122.4201875
2024-11-06T16:13:06.598450,37.775433500000005,-122.42019799999998
2024-11-06T16:13:08.602694,37.7753585,-122.42006400000001
2024-11-06T16:13:10.607703,37.775459749999996,-122.42002425000001
2024-11-06T16:13:12.619997,37.77548625,-122.42020149999999
2024-11-06T16:13:14.632354,37.77547975,-122.42035750000001
2024-11-06T16:13:16.696239,37.775509750000005,-122.42027625
2024-11-06T16:13:18.715113,37.775422999999996,-122.42028450000001
2024-11-06T16:13:20.789358,37.775386499999996,-122.420195
2024-11-06T16:13:22.829654,37.775527249999996,-122.42006375
2024-11-06T16:13:24.844757,37.775536,-122.420037
2024-11-06T16:13:26.855228,37.775526250000006,-122.41994425000001
2024-11-06T16:13:28.866260,37.7755435,-122.41989625000001
2024-11-06T16:13:30.897396,37.775591500000004,-122.41987550000002
2024-11-06T16:13:32.946422,37.7756785,-122.419729
2024-11-06T16:13:34.947519,37.775726500000005,-122.4196055
2024-11-06T16:13:36.951752,37.77578375,-122.41958650000001
2024-11-06T16:13:38.955208,37.7758255,-122.41966525
2024-11-06T16:13:40.959739,37.775788,-122.419657
2024-11-06T16:13:42.974582,37.775762,-122.41967125
2024-11-06T16:13:45.019223,37.77574625,-122.419692
2024-11-06T16:13:47.031023,37.775708,-122.419668
2024-11-06T16:13:49.210135,37.775766399999995,-122.4196572
2024-11-06T16:13:51.229256,37.775839,-122.41958533333333
2024-11-06T16:13:53.253805,37.77581725,-122.41946275
2024-11-06T16:13:55.276026,37.7757606,-122.419525
2024-11-06T16:13:57.282506,37.77583275,-122.419415
2024-11-06T16:13:59.286176,37.77569525,-122.41932800000001
2024-11-06T16:14:01.293926,37.77574766666667,-122.41918733333334
2024-11-06T16:14:03.351407,37.77577480000001,-122.41929640000001
2024-11-06T16:14:05.437224,37.775870499999996,-122.41930774999999
2024-11-06T16:14:07.464568,37.77593025,-122.41933425
2024-11-06T16:14:09.486049,37.776024,-122.41925275
2024-11-06T16:14:11.519840,37.776085,-122.41937175000001
2024-11-06T16:14:13.535971,37.776090499999995,-122.419488
2024-11-06T16:14:15.548058,37.775936,-122.41945874999999
2024-11-06T16:14:17.551990,37.7759035,-122.41949274999999
2024-11-06T16:14:19.635257,37.7760905,-122.4194485
2024-11-06T16:14:21.639326,37.77609125,-122.41937550000002
2024-11-06T16:14:23.643804,37.776163749999995,-122.41941025
2024-11-06T16:14:25.657736,37.776278500000004,-122.41929750000001
2024-11-06T16:14:27.675609,37.77637125,-122.41931799999999
2024-11-06T16:14:29.695192,37.776461250000004,-122.41915175
2024-11-06T16:14:31.709627,37.77637375,-122.41908975
2024-11-06T16:14:33.732375,37.77632575,-122.41928225
2024-11-06T16:14:35.979502,37.77633275,-122.41945924999999
2024-11-06T16:14:37.983785,37.77642025,-122.41939449999998
2024-11-06T16:14:39.988346,37.77635475,-122.41937025
2024-11-06T16:14:41.994174,37.776505,-122.41931650000001
2024-11-06T16:14:44.005915,37.77659375,-122.4191375
2024-11-06T16:14:46.020733,37.776655250000005,-122.41901775
2024-11-06T16:14:48.051526,37.77672075,-122.41917375
2024-11-06T16:14:50.077086,37.776627,-122.41926050000001
2024-11-06T16:14:52.226059,37.7767448,-122.4192
2024-11-06T16:14:54.247113,37.77662475,-122.4191505
2024-11-06T16:14:56.259401,37.77671425,-122.41912225
2024-11-06T16:14:58.272004,37.7768645,-122.41898075
2024-11-06T16:15:00.275540,37.77703525,-122.418854
2024-11-06T16:15:02.280979,37.77699025,-122.418887
2024-11-06T16:15:04.285581,37.77695225,-122.418811
2024-11-06T16:15:06.292849,37.77695633333334,-122.41874800000001
2024-11-06T16:15:08.316087,37.776972799999996,-122.4187848
2024-11-06T16:15:10.328018,37.7769495,-122.4188845
2024-11-06T16:15:12.340888,37.777051666666665,-122.418879
2024-11-06T16:15:14.356964,37.7771355,-122.418893
2024-11-06T16:15:16.377435,37.7770345,-122.41882675
2024-11-06T16:15:18.409133,37.7771816,-122.41872980000001
2024-11-06T16:15:20.412643,37.777431,-122.41871675
2024-11-06T16:15:22.416658,37.777319250000005,-122.41865075
2024-11-06T16:15:24.421922,37.7771185,-122.4184735
2024-11-06T16:15:26.431470,37.77705566666667,-122.41856133333333
2024-11-06T16:15:28.484987,37.7769672,-122.41858579999999
2024-11-06T16:15:30.511802,37.77690475,-122.4187505
2024-11-06T16:15:32.551732,37.77700874999999,-122.4187745
2024-11-06T16:15:34.592384,37.777128250000004,-122.41870499999999
2024-11-06T16:15:36.620549,37.7771825,-122.41882899999999
2024-11-06T16:15:38.660773,37.77717125,-122.4190235
2024-11-06T16:15:41.009034,37.77717325,-122.41906775
2024-11-06T16:15:43.013805,37.77726675,-122.41903525000001
2024-11-06T16:15:45.018194,37.7772645,-122.4189305
2024-11-06T16:15:47.021574,37.77735575,-122.41886199999999
2024-11-06T16:15:49.027339,37.77730875,-122.4189095
2024-11-06T16:15:51.039057,37.777280999999995,-122.41879825000001
2024-11-06T16:15:53.058775,37.77744075,-122.41881975
2024-11-06T16:15:55.086478,37.77751475,-122.41896725000001
2024-11-06T16:15:57.416822,37.7775056,-122.41896960000001
2024-11-06T16:15:59.432274,37.77750125,-122.41912775
2024-11-06T16:16:01.454437,37.77748475,-122.41912925
2024-11-06T16:16:03.466908,37.7775665,-122.419106
2024-11-06T16:16:05.471758,37.7774475,-122.41918275
2024-11-06T16:16:07.476575,37.7774845,-122.41906825
2024-11-06T16:16:09.480220,37.77745225,-122.41894925000001
2024-11-06T16:16:11.613844,37.777487,-122.418947
2024-11-06T16:16:13.636609,37.7775625,-122.41902175
2024-11-06T16:16:15.647936,37.77762575,-122.41912825
2024-11-06T16:16:17.668476,37.77747625000001,-122.41924125
2024-11-06T16:16:19.695837,37.777428,-122.419351
2024-11-06T16:16:21.716185,37.77741775,-122.419306
2024-11-06T16:16:23.733167,37.77735975,-122.41917325
2024-11-06T16:16:25.744968,37.777566750000005,-122.4191035
2024-11-06T16:16:27.802748,37.77764525,-122.41927475
2024-11-06T16:16:29.880327,37.777657250000004,-122.41926175
2024-11-06T16:16:31.884490,37.777576249999996,-122.41915475
2024-11-06T16:16:33.896035,37.77753575,-122.41924875
2024-11-06T16:16:35.898166,37.777588,-122.41928275
2024-11-06T16:16:37.902508,37.77769625,-122.41917975
2024-11-06T16:16:39.913696,37.777736000000004,-122.41929199999998
2024-11-06T16:16:41.927007,37.777561750000004,-122.4194215
2024-11-06T16:16:43.949752,37.7774385,-122.4195405
2024-11-06T16:16:46.070917,37.7774125,-122.41963175000001
2024-11-06T16:16:48.160477,37.7772552,-122.41985920000002
2024-11-06T16:16:50.171870,37.77729075,-122.419939
2024-11-06T16:16:52.175070,37.777404000000004,-122.42003775
2024-11-06T16:16:54.180025,37.777370000000005,-122.4200255
2024-11-06T16:16:56.184882,37.77742,-122.420065
2024-11-06T16:16:58.192034,37.77746425,-122.4200165
2024-11-06T16:17:00.284643,37.77731025,-122.41988725
2024-11-06T16:17:02.297318,37.77742524999999,-122.41976025000001
2024-11-06T16:17:04.310566,37.77740475,-122.41964399999999
2024-11-06T16:17:06.320060,37.77726,-122.41950725000001
2024-11-06T16:17:08.335917,37.77703425,-122.4193845
2024-11-06T16:17:10.354904,37.77701575,-122.41926125
2024-11-06T16:17:12.365668,37.777038000000005,-122.4194495
2024-11-06T16:17:14.383590,37.7772145,-122.41954275
2024-11-06T16:17:16.386600,37.7772445,-122.4195235
2024-11-06T16:17:18.391333,37.77729625,-122.41954475
2024-11-06T16:17:20.396373,37.777464249999994,-122.41944375
2024-11-06T16:17:22.403033,37.77766,-122.41927774999999
2024-11-06T16:17:24.422306,37.7777545,-122.41923675000001
2024-11-06T16:17:26.435626,37.777691,-122.41924366666667
2024-11-06T16:17:28.457944,37.77766025,-122.41933625000001
2024-11-06T16:17:30.494323,37.7775965,-122.419335
2024-11-06T16:17:32.584998,37.77751859999999,-122.41938719999999
2024-11-06T16:17:34.600019,37.7773475,-122.41945025
2024-11-06T16:17:36.613745,37.777254750000004,-122.41928925
2024-11-06T16:17:38.617811,37.777415000000005,-122.4192665
2024-11-06T16:17:40.624988,37.777452,-122.4193295
2024-11-06T16:17:42.628755,37.77741975,-122.41916624999999
2024-11-06T16:17:44.633568,37.7772785,-122.4192795
2024-11-06T16:17:46.647038,37.777308500000004,-122.41943375
2024-11-06T16:17:48.789590,37.7770975,-122.41962600000001
2024-11-06T16:17:50.805207,37.777042,-122.419611
2024-11-06T16:17:54.562140,37.77711714285714,-122.41956171428569
2024-11-06T16:17:57.446588,37.77731266666667,-122.4195615
2024-11-06T16:17:59.471698,37.777284,-122.4195455
2024-11-06T16:18:01.493649,37.77724775,-122.4197255
2024-11-06T16:18:03.499499,37.777094500000004,-122.419783
2024-11-06T16:18:05.507803,37.7770875,-122.41978574999999
2024-11-06T16:18:07.511625,37.77705075,-122.4198305
2024-11-06T16:18:09.514998,37.776970250000005,-122.41985575
2024-11-06T16:18:11.535143,37.7772005,-122.41960275
2024-11-06T16:18:13.550154,37.777327,-122.41951825
2024-11-06T16:18:15.789211,37.7773915,-122.4195135
2024-11-06T16:18:17.852272,37.777469999999994,-122.41941650000001
2024-11-06T16:18:19.881414,37.77738975,-122.41944475
2024-11-06T16:18:21.944567,37.7774475,-122.41961025
2024-11-06T16:18:24.039714,37.777578000000005,-122.4196945
2024-11-06T16:18:26.073339,37.777629499999996,-122.41951524999999
2024-11-06T16:18:28.079380,37.77775275,-122.41938025
2024-11-06T16:18:30.087276,37.777814,-122.419318
2024-11-06T16:18:32.091924,37.77781825,-122.41937899999999
2024-11-06T16:18:34.096197,37.777693,-122.4194135
2024-11-06T16:18:36.100608,37.777535,-122.41934574999999
2024-11-06T16:18:38.114829,37.77747,-122.4192165
2024-11-06T16:18:40.151635,37.77766375,-122.41927225
2024-11-06T16:18:42.169016,37.777561250000005,-122.4194215
2024-11-06T16:18:44.193238,37.77770825,-122.41946899999999
2024-11-06T16:18:46.209981,37.7777735,-122.41941375
2024-11-06T16:18:48.226554,37.7775485,-122.41938350000001
2024-11-06T16:18:50.245294,37.7775475,-122.41923750000001
2024-11-06T16:18:52.249338,37.777474500000004,-122.41923274999999
2024-11-06T16:18:54.260622,37.777561500000004,-122.4191885
2024-11-06T16:18:56.264954,37.77739,-122.41925075
2024-11-06T16:18:58.269334,37.77732775,-122.41932324999999
2024-11-06T16:19:00.282026,37.777368749999994,-122.4192205
2024-11-06T16:19:02.295916,37.77740125,-122.41916674999999
2024-11-06T16:19:04.314134,37.7774575,-122.41918575
2024-11-06T16:19:06.334400,37.77747575,-122.419051
2024-11-06T16:19:08.377534,37.7774825,-122.41895925
2024-11-06T16:19:10.560729,37.7774896,-122.41895380000001
2024-11-06T16:19:12.565843,37.777480499999996,-122.41908000000001
2024-11-06T16:19:14.571012,37.777597750000005,-122.419129
2024-11-06T16:19:16.574230,37.7777535,-122.41910374999999
2024-11-06T16:19:18.578643,37.7779425,-122.41893049999999
2024-11-06T16:19:20.595845,37.7780015,-122.41878600000001
2024-11-06T16:19:22.612779,37.77788625,-122.41886199999999
2024-11-06T16:19:24.622783,37.777675,-122.418838
2024-11-06T16:19:26.664239,37.77773474999999,-122.4188595
2024-11-06T16:19:28.680429,37.77766425,-122.41881175
2024-11-06T16:19:30.694673,37.777604000000004,-122.41888225
2024-11-06T16:19:32.713768,37.77761325,-122.41899675
2024-11-06T16:19:34.716162,37.777754,-122.419145
2024-11-06T16:19:36.719864,37.777784,-122.41917775
2024-11-06T16:19:38.724369,37.77791025,-122.4191355
2024-11-06T16:19:40.728307,37.77789675,-122.41912875
2024-11-06T16:19:42.740874,37.77810975,-122.41907575
2024-11-06T16:19:44.812522,37.77836275,-122.41913399999999
2024-11-06T16:19:46.855477,37.77840775,-122.41913275
2024-11-06T16:19:48.883027,37.77844325,-122.4191965
2024-11-06T16:19:50.920304,37.77844975,-122.41933900000001
2024-11-06T16:19:52.934265,37.77859625,-122.41937700000001
2024-11-06T16:19:54.946235,37.778482499999996,-122.41943549999999
2024-11-06T16:19:56.952255,37.77845775,-122.41924999999999
2024-11-06T16:19:58.957186,37.778567499999994,-122.41927725000001
2024-11-06T16:20:00.963451,37.77851,-122.41924675
2024-11-06T16:20:02.977937,37.778442500000004,-122.41919374999999
2024-11-06T16:20:04.997332,37.77854625,-122.41928225
2024-11-06T16:20:07.012750,37.7785575,-122.4192695
2024-11-06T16:20:09.046499,37.77843925,-122.41927100000001
2024-11-06T16:20:11.067425,37.77843125,-122.419483
2024-11-06T16:20:13.093270,37.77859375,-122.419588
2024-11-06T16:20:15.323072,37.77858025,-122.41961
2024-11-06T16:20:17.357061,37.77857775,-122.41956425
2024-11-06T16:20:19.550591,37.778587,-122.41959675
2024-11-06T16:20:21.589518,37.778724249999996,-122.41942800000001
2024-11-06T16:20:23.594079,37.7788095,-122.4192475
2024-11-06T16:20:25.600204,37.77898525,-122.41921175
2024-11-06T16:20:27.605227,37.779057,-122.41912575
2024-11-06T16:20:29.630825,37.77915,-122.4189215
2024-11-06T16:20:31.641118,37.779234,-122.41882375
2024-11-06T16:20:33.662925,37.77925875,-122.41873525
2024-11-06T16:20:35.902626,37.7790468,-122.41870739999999
2024-11-06T16:20:37.937066,37.77895825,-122.4186615
2024-11-06T16:20:39.975663,37.77888975,-122.41853425
2024-11-06T16:20:42.005482,37.77873725,-122.41845
2024-11-06T16:20:44.031545,37.7788725,-122.41842425
2024-11-06T16:20:46.045623,37.778945750000005,-122.41847625
2024-11-06T16:20:48.058904,37.7790625,-122.41839625
2024-11-06T16:20:50.530226,37.7791236,-122.41836459999999
2024-11-06T16:20:52.583669,37.77916175,-122.41840825
2024-11-06T16:20:54.587182,37.7791835,-122.41844474999999
2024-11-06T16:20:56.590901,37.779062749999994,-122.41855675000001
2024-11-06T16:20:58.595319,37.7789175,-122.41845599999999
2024-11-06T16:21:00.605415,37.77891175,-122.41835725
2024-11-06T16:21:02.615588,37.7789715,-122.4183905
2024-11-06T16:21:04.642386,37.77915075,-122.41836599999999
2024-11-06T16:21:06.673326,37.779286,-122.4183625
2024-11-06T16:21:08.692782,37.77916375,-122.41832625
2024-11-06T16:21:10.858866,37.77920175,-122.41826999999999
2024-11-06T16:21:12.862515,37.77918725,-122.418372
2024-11-06T16:21:14.866638,37.77916975000001,-122.41831825
2024-11-06T16:21:16.870567,37.77924725,-122.41813675
2024-11-06T16:21:18.874644,37.7791735,-122.41803825000001
2024-11-06T16:21:20.888498,37.779109749999996,-122.417929
2024-11-06T16:21:22.906291,37.77912375,-122.41798374999999
2024-11-06T16:21:24.916939,37.77900925,-122.41793625
2024-11-06T16:21:27.095127,37.779109500000004,-122.41799574999999
2024-11-06T16:21:29.135155,37.779259,-122.41813475
2024-11-06T16:21:31.161825,37.779366,-122.41812675
2024-11-06T16:21:33.174733,37.779555,-122.41822099999999
2024-11-06T16:21:35.173773,37.779686999999996,-122.418432
2024-11-06T16:21:37.179900,37.77956925,-122.41829825
2024-11-06T16:21:39.186968,37.779548000000005,-122.41822099999999
2024-11-06T16:21:41.190675,37.7795175,-122.41832925
2024-11-06T16:21:43.203801,37.77954525,-122.41823875
2024-11-06T16:21:45.220659,37.77956775,-122.418251
2024-11-06T16:21:47.239243,37.779600249999994,-122.41825725
2024-11-06T16:21:49.256020,37.7794835,-122.41822725
2024-11-06T16:21:51.285649,37.7794795,-122.41826400000001
2024-11-06T16:21:53.297656,37.77941,-122.41843225
2024-11-06T16:21:55.345009,37.7793365,-122.41860775
2024-11-06T16:21:57.349651,37.77932875,-122.41866024999999
2024-11-06T16:21:59.354538,37.779171500000004,-122.4187775
2024-11-06T16:22:01.358763,37.7792175,-122.41868325
2024-11-06T16:22:03.363914,37.7792235,-122.41890624999999
2024-11-06T16:22:05.371083,37.77918125,-122.4188825
2024-11-06T16:22:07.383111,37.779140749999996,-122.4189515
2024-11-06T16:22:09.398749,37.77916425,-122.41902675
2024-11-06T16:22:11.413155,37.7791895,-122.41908624999999
2024-11-06T16:22:13.432152,37.77915675,-122.41915275
2024-11-06T16:22:15.624776,37.779164,-122.4191892
2024-11-06T16:22:17.640927,37.779091750000006,-122.41925325
2024-11-06T16:22:19.646287,37.77912475000001,-122.41928675
2024-11-06T16:22:21.650371,37.77915925,-122.41918500000001
2024-11-06T16:22:23.656086,37.779083750000005,-122.41924175
2024-11-06T16:22:25.668491,37.77918175,-122.4192685
2024-11-06T16:22:27.686920,37.77915375,-122.41930475
2024-11-06T16:22:29.711127,37.77910325,-122.41940625000001
2024-11-06T16:22:31.820526,37.7790495,-122.419329
2024-11-06T16:22:33.948809,37.77900025,-122.41932275
2024-11-06T16:22:35.975986,37.779052,-122.41937375
2024-11-06T16:22:37.994171,37.77899375,-122.41948299999999
2024-11-06T16:22:40.015411,37.7788515,-122.419465
2024-11-06T16:22:42.038045,37.7788815,-122.41927825
2024-11-06T16:22:44.059128,37.778839000000005,-122.4192765
